,Depth Not Acquired,Acquired Depth Not Accurate,Speed Not Acquired,Acquired Speed Not Accurate,Locals Not Warned In Time,Dusty Environment,,,,False Echo,,,,Radar Sensor Broken,,,,Ultrasound Sensor Broken,,,,Distortion in Ultrasound Measure,,,,Noisy Image,,,,Voice Network Overloaded,,,,GSM Network Down,,,
timestamp,cps,cps,cps,cps,cps,mean,lower,upper,cps,mean,lower,upper,cps,mean,lower,upper,cps,mean,lower,upper,cps,mean,lower,upper,cps,mean,lower,upper,cps,mean,lower,upper,cps,mean,lower,upper,cps
06:55:16.0417,0.0000,0.0000,0.0000,0.0000,0.0000,0.0872,0.0952,0.0793,0.0000,0.0647,0.0754,0.0539,0.0000,0.1046,0.1140,0.0951,0.0000,0.4226,0.4460,0.3992,0.0000,0.0695,0.0766,0.0624,0.0000,0.0032,0.0058,0.0006,0.0000,0.0055,0.0146,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
06:55:17.0434,0.0000,0.0000,0.0000,0.0000,0.0000,0.0872,0.0952,0.0793,0.0000,0.0647,0.0754,0.0539,0.0000,0.1049,0.1143,0.0954,0.0000,0.4226,0.4460,0.3992,0.0000,0.0695,0.0766,0.0624,0.0000,0.0032,0.0058,0.0006,0.0000,0.0055,0.0146,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
06:55:18.0432,0.0000,0.0000,0.0000,0.0000,0.0000,0.0872,0.0952,0.0793,0.0000,0.0646,0.0754,0.0539,0.0000,0.1052,0.1147,0.0957,0.0000,0.4226,0.4460,0.3992,0.0000,0.0698,0.0769,0.0626,0.0000,0.0032,0.0058,0.0006,0.0000,0.0055,0.0146,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
06:55:19.0426,0.0000,0.0000,0.0000,0.0000,0.0000,0.0872,0.0952,0.0792,0.0000,0.0646,0.0754,0.0539,0.0000,0.1050,0.1144,0.0955,0.0000,0.4226,0.4460,0.3992,0.0000,0.0696,0.0767,0.0625,0.0000,0.0032,0.0058,0.0006,0.0000,0.0055,0.0146,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
06:55:20.0431,0.0000,0.0000,0.0000,0.0000,0.0000,0.0872,0.0952,0.0792,0.0000,0.0646,0.0754,0.0539,0.0000,0.1050,0.1144,0.0955,0.0000,0.4226,0.4460,0.3992,0.0000,0.0696,0.0767,0.0625,0.0000,0.0032,0.0058,0.0006,0.0000,0.0055,0.0146,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
06:55:21.0429,0.0000,0.0000,0.0000,0.0000,0.0000,0.0872,0.0952,0.0792,0.0000,0.0646,0.0754,0.0539,0.0000,0.1050,0.1144,0.0955,0.0000,0.4226,0.4460,0.3992,0.0000,0.0696,0.0767,0.0625,0.0000,0.0032,0.0058,0.0006,0.0000,0.0055,0.0146,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
06:55:22.0432,0.0000,0.0000,0.0000,0.0000,0.0000,0.0872,0.0952,0.0792,0.0000,0.0646,0.0754,0.0539,0.0000,0.1050,0.1144,0.0955,0.0000,0.4231,0.4465,0.3996,0.0000,0.0696,0.0767,0.0625,0.0000,0.0032,0.0058,0.0006,0.0000,0.0055,0.0146,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
06:55:23.0433,0.0000,0.0000,0.0000,0.0000,0.0000,0.0871,0.0951,0.0792,0.0000,0.0646,0.0754,0.0539,0.0000,0.1050,0.1144,0.0955,0.0000,0.4226,0.4460,0.3992,0.0000,0.0696,0.0767,0.0625,0.0000,0.0032,0.0058,0.0006,0.0000,0.0055,0.0146,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
06:55:24.0448,0.0000,0.0000,0.0000,0.0000,0.0000,0.0871,0.0951,0.0792,0.0000,0.0646,0.0754,0.0539,0.0000,0.1049,0.1143,0.0954,0.0000,0.4226,0.4460,0.3992,0.0000,0.0696,0.0767,0.0625,0.0000,0.0032,0.0058,0.0006,0.0000,0.0055,0.0146,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
06:55:25.0434,0.0000,0.0000,0.0000,0.0000,0.0000,0.0871,0.0951,0.0792,0.0000,0.0646,0.0754,0.0539,0.0000,0.1049,0.1143,0.0954,0.0000,0.4226,0.4460,0.3992,0.0000,0.0695,0.0766,0.0624,0.0000,0.0032,0.0058,0.0006,0.0000,0.0055,0.0146,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
06:55:26.0437,0.0000,0.0000,0.0000,0.0000,0.0000,0.0871,0.0951,0.0792,0.0000,0.0646,0.0754,0.0539,0.0000,0.1049,0.1143,0.0954,0.0000,0.4231,0.4465,0.3996,0.0000,0.0695,0.0766,0.0624,0.0000,0.0032,0.0058,0.0006,0.0000,0.0055,0.0146,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
06:55:27.0441,0.0000,0.0000,0.0000,0.0000,0.0000,0.0870,0.0950,0.0791,0.0000,0.0646,0.0754,0.0539,0.0000,0.1049,0.1143,0.0954,0.0000,0.4226,0.4460,0.3992,0.0000,0.0695,0.0766,0.0624,0.0000,0.0032,0.0058,0.0006,0.0000,0.0055,0.0146,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
06:55:28.0453,0.0000,0.0000,0.0000,0.0000,0.0000,0.0870,0.0950,0.0791,0.0000,0.0646,0.0754,0.0539,0.0000,0.1049,0.1143,0.0954,0.0000,0.4252,0.4487,0.4017,0.0000,0.0695,0.0766,0.0624,0.0000,0.0032,0.0058,0.0006,0.0000,0.0055,0.0145,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
06:55:29.0453,0.0000,0.0000,0.0000,0.0000,0.0000,0.0870,0.0950,0.0791,0.0000,0.0646,0.0754,0.0539,0.0000,0.1049,0.1143,0.0954,0.0000,0.4262,0.4497,0.4027,0.0000,0.0695,0.0766,0.0624,0.0000,0.0032,0.0058,0.0006,0.0000,0.0055,0.0145,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
06:55:30.0453,0.0000,0.0000,0.0000,0.0000,0.0000,0.0870,0.0950,0.0791,0.0000,0.0646,0.0754,0.0539,0.0000,0.1049,0.1143,0.0954,0.0000,0.4262,0.4497,0.4027,0.0000,0.0695,0.0766,0.0624,0.0000,0.0032,0.0058,0.0006,0.0000,0.0055,0.0145,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
06:55:31.0455,0.0000,0.0000,0.0000,0.0000,0.0000,0.0870,0.0950,0.0791,0.0000,0.0646,0.0754,0.0539,0.0000,0.1049,0.1143,0.0954,0.0000,0.4267,0.4501,0.4032,0.0000,0.0695,0.0766,0.0624,0.0000,0.0032,0.0058,0.0006,0.0000,0.0055,0.0145,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
06:55:32.0477,0.0000,0.0000,0.0000,0.0000,0.0000,0.0870,0.0950,0.0791,0.0000,0.0646,0.0754,0.0539,0.0000,0.1049,0.1143,0.0954,0.0000,0.4271,0.4506,0.4033,0.0000,0.0695,0.0766,0.0624,0.0000,0.0032,0.0058,0.0006,0.0000,0.0055,0.0145,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
06:55:33.0476,0.0000,0.0000,0.0000,0.0000,0.0000,0.0870,0.0950,0.0791,0.0000,0.0646,0.0754,0.0539,0.0000,0.1047,0.1141,0.0952,0.0000,0.4276,0.4511,0.4041,0.0000,0.0695,0.0766,0.0624,0.0000,0.0032,0.0058,0.0006,0.0000,0.0055,0.0145,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
06:55:34.0506,0.0000,0.0000,0.0000,0.0000,0.0000,0.0870,0.0950,0.0791,0.0000,0.0646,0.0754,0.0539,0.0000,0.1047,0.1141,0.0952,0.0000,0.4286,0.4520,0.4051,0.0000,0.0695,0.0766,0.0624,0.0000,0.0032,0.0058,0.0006,0.0000,0.0055,0.0145,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
06:55:35.0513,0.0000,0.0000,0.0000,0.0000,0.0000,0.0870,0.0950,0.0791,0.0000,0.0646,0.0754,0.0539,0.0000,0.1047,0.1141,0.0952,0.0000,0.4286,0.4520,0.4051,0.0000,0.0695,0.0766,0.0624,0.0000,0.0032,0.0058,0.0006,0.0000,0.0055,0.0145,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
06:55:36.0512,0.0000,0.0000,0.0000,0.0000,0.0000,0.0870,0.0949,0.0790,0.0000,0.0646,0.0754,0.0539,0.0000,0.1047,0.1141,0.0952,0.0000,0.4286,0.4520,0.4051,0.0000,0.0695,0.0766,0.0624,0.0000,0.0032,0.0058,0.0006,0.0000,0.0055,0.0145,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
06:55:37.0513,0.0000,0.0000,0.0000,0.0000,0.0000,0.0870,0.0949,0.0790,0.0000,0.0646,0.0754,0.0539,0.0000,0.1047,0.1141,0.0952,0.0000,0.4286,0.4520,0.4051,0.0000,0.0695,0.0766,0.0624,0.0000,0.0032,0.0058,0.0006,0.0000,0.0055,0.0145,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
06:55:38.0525,0.0000,0.0000,0.0000,0.0000,0.0000,0.0870,0.0949,0.0790,0.0000,0.0646,0.0754,0.0539,0.0000,0.1047,0.1141,0.0952,0.0000,0.4260,0.4493,0.4026,0.0000,0.0695,0.0766,0.0624,0.0000,0.0032,0.0058,0.0006,0.0000,0.0055,0.0145,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
06:55:39.0523,0.0000,0.0000,0.0000,0.0000,0.0000,0.0869,0.0949,0.0790,0.0000,0.0646,0.0754,0.0539,0.0000,0.1047,0.1141,0.0952,0.0000,0.4255,0.4489,0.4021,0.0000,0.0695,0.0766,0.0624,0.0000,0.0032,0.0058,0.0006,0.0000,0.0055,0.0145,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
06:55:40.0525,0.0000,0.0000,0.0000,0.0000,0.0000,0.0869,0.0949,0.0790,0.0000,0.0646,0.0754,0.0539,0.0000,0.1047,0.1141,0.0952,0.0000,0.4250,0.4484,0.4016,0.0000,0.0695,0.0766,0.0624,0.0000,0.0032,0.0058,0.0006,0.0000,0.0055,0.0145,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
06:55:41.0523,0.0000,0.0000,0.0000,0.0000,0.0000,0.0869,0.0949,0.0790,0.0000,0.0646,0.0754,0.0539,0.0000,0.1046,0.1140,0.0952,0.0000,0.4245,0.4479,0.4011,0.0000,0.0694,0.0765,0.0624,0.0000,0.0032,0.0058,0.0006,0.0000,0.0055,0.0145,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
06:55:42.0530,0.0000,0.0000,0.0000,0.0000,0.0000,0.0869,0.0949,0.0790,0.0000,0.0646,0.0754,0.0539,0.0000,0.1046,0.1140,0.0952,0.0000,0.4237,0.4471,0.4003,0.0000,0.0694,0.0765,0.0624,0.0000,0.0032,0.0058,0.0006,0.0000,0.0055,0.0145,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
06:55:43.0548,0.0000,0.0000,0.0000,0.0000,0.0000,0.0869,0.0949,0.0790,0.0000,0.0646,0.0754,0.0539,0.0000,0.1046,0.1140,0.0952,0.0000,0.4221,0.4455,0.3988,0.0000,0.0694,0.0765,0.0624,0.0000,0.0032,0.0058,0.0006,0.0000,0.0055,0.0145,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
06:55:44.0551,0.0000,0.0000,0.0000,0.0000,0.0000,0.0869,0.0949,0.0790,0.0000,0.0646,0.0754,0.0539,0.0000,0.1046,0.1140,0.0952,0.0000,0.4217,0.4450,0.3983,0.0000,0.0694,0.0765,0.0624,0.0000,0.0032,0.0058,0.0006,0.0000,0.0055,0.0144,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
06:55:45.0553,0.0000,0.0000,0.0000,0.0000,0.0000,0.0869,0.0948,0.0790,0.0000,0.0645,0.0752,0.0538,0.0000,0.1046,0.1140,0.0952,0.0000,0.4212,0.4446,0.3978,0.0000,0.0694,0.0765,0.0624,0.0000,0.0032,0.0058,0.0006,0.0000,0.0055,0.0144,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
06:55:46.0555,0.0000,0.0000,0.0000,0.0000,0.0000,0.0869,0.0948,0.0790,0.0000,0.0645,0.0752,0.0538,0.0000,0.1046,0.1140,0.0952,0.0000,0.4207,0.4441,0.3973,0.0000,0.0694,0.0765,0.0623,0.0000,0.0032,0.0058,0.0006,0.0000,0.0055,0.0144,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
06:55:47.0560,0.0000,0.0000,0.0000,0.0000,0.0000,0.0869,0.0948,0.0790,0.0000,0.0645,0.0752,0.0538,0.0000,0.1046,0.1140,0.0952,0.0000,0.4202,0.4436,0.3968,0.0000,0.0694,0.0765,0.0623,0.0000,0.0032,0.0058,0.0006,0.0000,0.0055,0.0144,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
06:55:48.0594,0.0000,0.0000,0.0000,0.0000,0.0000,0.0869,0.0948,0.0790,0.0000,0.0645,0.0752,0.0538,0.0000,0.1046,0.1140,0.0952,0.0000,0.4197,0.4431,0.3963,0.0000,0.0694,0.0765,0.0623,0.0000,0.0032,0.0058,0.0006,0.0000,0.0055,0.0144,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
06:55:49.0596,0.0000,0.0000,0.0000,0.0000,0.0000,0.0869,0.0948,0.0790,0.0000,0.0645,0.0752,0.0538,0.0000,0.1046,0.1140,0.0952,0.0000,0.4192,0.4427,0.3958,0.0000,0.0694,0.0765,0.0623,0.0000,0.0032,0.0058,0.0006,0.0000,0.0055,0.0144,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
06:55:50.0598,0.0000,0.0000,0.0000,0.0000,0.0000,0.0869,0.0948,0.0790,0.0000,0.0645,0.0752,0.0538,0.0000,0.1046,0.1140,0.0952,0.0000,0.4174,0.4407,0.3940,0.0000,0.0694,0.0765,0.0623,0.0000,0.0032,0.0058,0.0006,0.0000,0.0055,0.0144,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
06:55:51.0593,0.0000,0.0000,0.0000,0.0000,0.0000,0.0869,0.0948,0.0790,0.0000,0.0645,0.0752,0.0538,0.0000,0.1046,0.1140,0.0952,0.0000,0.4169,0.4402,0.3935,0.0000,0.0694,0.0765,0.0623,0.0000,0.0032,0.0058,0.0006,0.0000,0.0055,0.0144,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
06:55:52.0597,0.0000,0.0000,0.0000,0.0000,0.0000,0.0868,0.0948,0.0789,0.0000,0.0645,0.0752,0.0538,0.0000,0.1046,0.1140,0.0952,0.0000,0.4164,0.4398,0.3930,0.0000,0.0694,0.0765,0.0623,0.0000,0.0032,0.0058,0.0006,0.0000,0.0055,0.0144,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
06:55:53.0609,0.0000,0.0000,0.0000,0.0000,0.0000,0.0868,0.0948,0.0789,0.0000,0.0645,0.0752,0.0538,0.0000,0.1046,0.1140,0.0952,0.0000,0.4159,0.4393,0.3925,0.0000,0.0694,0.0765,0.0623,0.0000,0.0032,0.0058,0.0006,0.0000,0.0055,0.0144,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
06:55:54.0608,0.0000,0.0000,0.0000,0.0000,0.0000,0.0868,0.0948,0.0789,0.0000,0.0645,0.0752,0.0538,0.0000,0.1046,0.1140,0.0952,0.0000,0.4154,0.4388,0.3920,0.0000,0.0694,0.0765,0.0623,0.0000,0.0032,0.0058,0.0006,0.0000,0.0055,0.0144,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
06:55:55.0607,0.0000,0.0000,0.0000,0.0000,0.0000,0.0868,0.0948,0.0789,0.0000,0.0645,0.0752,0.0538,0.0000,0.1046,0.1140,0.0952,0.0000,0.4149,0.4383,0.3915,0.0000,0.0694,0.0765,0.0623,0.0000,0.0032,0.0058,0.0006,0.0000,0.0055,0.0144,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
06:55:56.0610,0.0000,0.0000,0.0000,0.0000,0.0000,0.0868,0.0947,0.0789,0.0000,0.0645,0.0752,0.0538,0.0000,0.1046,0.1140,0.0952,0.0000,0.4144,0.4378,0.3910,0.0000,0.0694,0.0765,0.0623,0.0000,0.0032,0.0058,0.0006,0.0000,0.0055,0.0144,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
06:55:57.0614,0.0000,0.0000,0.0000,0.0000,0.0000,0.0868,0.0947,0.0789,0.0000,0.0645,0.0752,0.0538,0.0000,0.1046,0.1140,0.0952,0.0000,0.4165,0.4400,0.3930,0.0000,0.0693,0.0764,0.0623,0.0000,0.0032,0.0058,0.0006,0.0000,0.0055,0.0144,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
06:55:58.0637,0.0000,0.0000,0.0000,0.0000,0.0000,0.0868,0.0947,0.0789,0.0000,0.0645,0.0752,0.0538,0.0000,0.1046,0.1140,0.0952,0.0000,0.4165,0.4400,0.3930,0.0000,0.0693,0.0764,0.0623,0.0000,0.0032,0.0058,0.0006,0.0000,0.0055,0.0144,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
06:55:59.0635,0.0000,0.0000,0.0000,0.0000,0.0000,0.0868,0.0947,0.0789,0.0000,0.0644,0.0751,0.0537,0.0000,0.1046,0.1140,0.0952,0.0000,0.4165,0.4400,0.3930,0.0000,0.0693,0.0764,0.0622,0.0000,0.0032,0.0058,0.0006,0.0000,0.0055,0.0144,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
06:56:00.0631,0.0000,0.0000,0.0000,0.0000,0.0000,0.0867,0.0946,0.0788,0.0000,0.0644,0.0751,0.0537,0.0000,0.1046,0.1140,0.0952,0.0000,0.4165,0.4400,0.3930,0.0000,0.0693,0.0764,0.0622,0.0000,0.0032,0.0058,0.0006,0.0000,0.0055,0.0144,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
06:56:01.0633,0.0000,0.0000,0.0000,0.0000,0.0000,0.0867,0.0946,0.0788,0.0000,0.0644,0.0751,0.0537,0.0000,0.1044,0.1138,0.0950,0.0000,0.4165,0.4400,0.3930,0.0000,0.0693,0.0764,0.0622,0.0000,0.0032,0.0058,0.0006,0.0000,0.0055,0.0144,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
06:56:02.0649,0.0000,0.0000,0.0000,0.0000,0.0000,0.0867,0.0946,0.0788,0.0000,0.0644,0.0751,0.0537,0.0000,0.1044,0.1138,0.0950,0.0000,0.4162,0.4396,0.3927,0.0000,0.0693,0.0764,0.0622,0.0000,0.0032,0.0058,0.0006,0.0000,0.0055,0.0144,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
06:56:03.0690,0.0000,0.0000,0.0000,0.0000,0.0000,0.0867,0.0946,0.0788,0.0000,0.0644,0.0751,0.0537,0.0000,0.1044,0.1138,0.0950,0.0000,0.4162,0.4396,0.3927,0.0000,0.0693,0.0764,0.0622,0.0000,0.0032,0.0058,0.0006,0.0000,0.0055,0.0144,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
06:56:04.0685,0.0000,0.0000,0.0000,0.0000,0.0000,0.0867,0.0946,0.0788,0.0000,0.0642,0.0748,0.0535,0.0000,0.1044,0.1138,0.0950,0.0000,0.4162,0.4396,0.3927,0.0000,0.0693,0.0764,0.0622,0.0000,0.0032,0.0058,0.0006,0.0000,0.0055,0.0144,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
06:56:05.0685,0.0000,0.0000,0.0000,0.0000,0.0000,0.0867,0.0946,0.0788,0.0000,0.0642,0.0748,0.0535,0.0000,0.1044,0.1138,0.0950,0.0000,0.4162,0.4396,0.3927,0.0000,0.0693,0.0764,0.0622,0.0000,0.0032,0.0058,0.0006,0.0000,0.0055,0.0144,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
06:56:06.0689,0.0000,0.0000,0.0000,0.0000,0.0000,0.0867,0.0946,0.0788,0.0000,0.0642,0.0748,0.0535,0.0000,0.1044,0.1138,0.0950,0.0000,0.4162,0.4396,0.3927,0.0000,0.0693,0.0764,0.0622,0.0000,0.0032,0.0058,0.0006,0.0000,0.0055,0.0144,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
06:56:07.0692,0.0000,0.0000,0.0000,0.0000,0.0000,0.0867,0.0946,0.0788,0.0000,0.0642,0.0748,0.0535,0.0000,0.1044,0.1138,0.0950,0.0000,0.4162,0.4396,0.3927,0.0000,0.0693,0.0764,0.0622,0.0000,0.0032,0.0058,0.0006,0.0000,0.0055,0.0144,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
06:56:08.0695,0.0000,0.0000,0.0000,0.0000,0.0000,0.0867,0.0946,0.0788,0.0000,0.0642,0.0748,0.0535,0.0000,0.1044,0.1138,0.0950,0.0000,0.4162,0.4396,0.3927,0.0000,0.0693,0.0764,0.0622,0.0000,0.0032,0.0058,0.0006,0.0000,0.0055,0.0144,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
06:56:09.0693,0.0000,0.0000,0.0000,0.0000,0.0000,0.0867,0.0946,0.0788,0.0000,0.0642,0.0748,0.0535,0.0000,0.1044,0.1138,0.0950,0.0000,0.4167,0.4401,0.3937,0.0000,0.0693,0.0763,0.0622,0.0000,0.0032,0.0058,0.0006,0.0000,0.0055,0.0144,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
06:56:10.0688,0.0000,0.0000,0.0000,0.0000,0.0000,0.0867,0.0946,0.0788,0.0000,0.0642,0.0748,0.0535,0.0000,0.1044,0.1138,0.0950,0.0000,0.4172,0.4406,0.3942,0.0000,0.0693,0.0763,0.0622,0.0000,0.0032,0.0058,0.0006,0.0000,0.0055,0.0144,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
06:56:11.0693,0.0000,0.0000,0.0000,0.0000,0.0000,0.0867,0.0946,0.0788,0.0000,0.0642,0.0748,0.0535,0.0000,0.1044,0.1138,0.0950,0.0000,0.4176,0.4411,0.3942,0.0000,0.0693,0.0763,0.0622,0.0000,0.0032,0.0058,0.0006,0.0000,0.0055,0.0144,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
06:56:12.0698,0.0000,0.0000,0.0000,0.0000,0.0000,0.0867,0.0946,0.0788,0.0000,0.0642,0.0748,0.0535,0.0000,0.1044,0.1138,0.0950,0.0000,0.4181,0.4416,0.3947,0.0000,0.0693,0.0763,0.0622,0.0000,0.0032,0.0058,0.0006,0.0000,0.0055,0.0144,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
06:56:13.0704,0.0000,0.0000,0.0000,0.0000,0.0000,0.0867,0.0946,0.0788,0.0000,0.0642,0.0748,0.0535,0.0000,0.1044,0.1138,0.0950,0.0000,0.4197,0.4432,0.3962,0.0000,0.0693,0.0763,0.0622,0.0000,0.0032,0.0058,0.0006,0.0000,0.0055,0.0144,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
06:56:14.0702,0.0000,0.0000,0.0000,0.0000,0.0000,0.0867,0.0946,0.0788,0.0000,0.0642,0.0748,0.0535,0.0000,0.1044,0.1138,0.0950,0.0000,0.4207,0.4441,0.3972,0.0000,0.0693,0.0763,0.0622,0.0000,0.0032,0.0058,0.0006,0.0000,0.0055,0.0144,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
06:56:15.0715,0.0000,0.0000,0.0000,0.0000,0.0000,0.0867,0.0946,0.0788,0.0000,0.0642,0.0748,0.0535,0.0000,0.1044,0.1138,0.0950,0.0000,0.4211,0.4446,0.3977,0.0000,0.0693,0.0763,0.0622,0.0000,0.0032,0.0058,0.0006,0.0000,0.0055,0.0144,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
06:56:16.0719,0.0000,0.0000,0.0000,0.0000,0.0000,0.0867,0.0946,0.0788,0.0000,0.0642,0.0748,0.0535,0.0000,0.1044,0.1138,0.0950,0.0000,0.4211,0.4446,0.3977,0.0000,0.0693,0.0763,0.0622,0.0000,0.0032,0.0058,0.0006,0.0000,0.0055,0.0144,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
06:56:17.0729,0.0000,0.0000,0.0000,0.0000,0.0000,0.0867,0.0946,0.0788,0.0000,0.0642,0.0748,0.0535,0.0000,0.1044,0.1138,0.0950,0.0000,0.4216,0.4451,0.3987,0.0000,0.0693,0.0763,0.0622,0.0000,0.0032,0.0058,0.0006,0.0000,0.0055,0.0144,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
06:56:18.0721,0.0000,0.0000,0.0000,0.0000,0.0000,0.0867,0.0946,0.0788,0.0000,0.0642,0.0748,0.0535,0.0000,0.1044,0.1138,0.0950,0.0000,0.4221,0.4456,0.3987,0.0000,0.0693,0.0763,0.0622,0.0000,0.0032,0.0058,0.0006,0.0000,0.0055,0.0144,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
06:56:19.0734,0.0000,0.0000,0.0000,0.0000,0.0000,0.0867,0.0946,0.0788,0.0000,0.0642,0.0748,0.0535,0.0000,0.1044,0.1138,0.0950,0.0000,0.4226,0.4460,0.3996,0.0000,0.0693,0.0763,0.0622,0.0000,0.0032,0.0058,0.0006,0.0000,0.0055,0.0144,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
06:56:20.0727,0.0000,0.0000,0.0000,0.0000,0.0000,0.0867,0.0946,0.0788,0.0000,0.0642,0.0748,0.0535,0.0000,0.1043,0.1137,0.0949,0.0000,0.4231,0.4465,0.3996,0.0000,0.0693,0.0763,0.0622,0.0000,0.0032,0.0058,0.0006,0.0000,0.0055,0.0144,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
06:56:21.0745,0.0000,0.0000,0.0000,0.0000,0.0000,0.0867,0.0946,0.0788,0.0000,0.0642,0.0748,0.0535,0.0000,0.1043,0.1137,0.0949,0.0000,0.4236,0.4470,0.4001,0.0000,0.0693,0.0763,0.0622,0.0000,0.0032,0.0058,0.0006,0.0000,0.0055,0.0144,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
06:56:22.0774,0.0000,0.0000,0.0000,0.0000,0.0000,0.0867,0.0946,0.0788,0.0000,0.0642,0.0748,0.0535,0.0000,0.1043,0.1137,0.0949,0.0000,0.4214,0.4448,0.3981,0.0000,0.0693,0.0763,0.0622,0.0000,0.0032,0.0058,0.0006,0.0000,0.0055,0.0144,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
06:56:23.0773,0.0000,0.0000,0.0000,0.0000,0.0000,0.0869,0.0948,0.0790,0.0000,0.0641,0.0747,0.0534,0.0000,0.1043,0.1137,0.0949,0.0000,0.4210,0.4443,0.3976,0.0000,0.0693,0.0763,0.0622,0.0000,0.0032,0.0058,0.0006,0.0000,0.0055,0.0144,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
06:56:24.0780,0.0000,0.0000,0.0000,0.0000,0.0000,0.0868,0.0947,0.0789,0.0000,0.0641,0.0747,0.0534,0.0000,0.1043,0.1137,0.0949,0.0000,0.4205,0.4438,0.3971,0.0000,0.0693,0.0763,0.0622,0.0000,0.0032,0.0058,0.0006,0.0000,0.0055,0.0144,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
06:56:25.0772,0.0000,0.0000,0.0000,0.0000,0.0000,0.0868,0.0947,0.0789,0.0000,0.0641,0.0747,0.0534,0.0000,0.1043,0.1137,0.0949,0.0000,0.4200,0.4434,0.3966,0.0000,0.0693,0.0763,0.0622,0.0000,0.0032,0.0058,0.0006,0.0000,0.0055,0.0144,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
