,Achieve [LocalsWarnedWhenRiskImminent],Avoid [FalseWarning],Achieve [DepthAcquiredEvery5SecondsByRadar],,,,Maintain [AcquiredRadarDepthAccurate],,,,Achieve [SpeedAcquiredEvery5SecondsByUltrasound],,,,Maintain [UltrasoundSpeedAccurate],,,,Achieve [LocalsWarnedByPhoneWhenLevelsCritical],,,,Achieve [LevelsCriticalDetectedWhenDataAcquired],Achieve [SpeedAcquiredEvery10SecondsByUltrasound],,,,Achieve [SpeedAcquiredEvery5SecondsByCamera],Achieve [ImagesAcquiredEvery5Seconds],Achieve [TracersIdentified],Achieve [SpeedAcquiredFromTracers],Maintain [CameraSpeedAccurate],Achieve [LocalsWarnedBySMSWhenLevelsCritical],,,,locals_warned_by_email,,,
timestamp,cps,cps,mean,lower,upper,cps,mean,lower,upper,cps,mean,lower,upper,cps,mean,lower,upper,cps,mean,lower,upper,cps,cps,mean,lower,upper,cps,cps,cps,cps,cps,cps,mean,lower,upper,cps,mean,lower,upper,cps
17:30:39.6218,0.8005,0.8125,0.8511,0.8683,0.8339,0.9055,0.6485,0.6778,0.6192,0.8791,0.8805,0.8947,0.8663,0.9014,0.4517,0.5025,0.4010,0.9242,0.0000,0.0000,0.0000,0.9808,1.0000,0.9886,0.9933,0.9840,1.0000,1.0000,1.0000,1.0000,1.0000,0.9962,0.1019,0.1356,0.0681,1.0000,0.0000,0.0000,0.0000,1.0000
17:30:40.6255,0.8005,0.8125,0.8511,0.8683,0.8339,0.9055,0.6485,0.6778,0.6192,0.8791,0.8805,0.8947,0.8663,0.9014,0.4538,0.5045,0.4032,0.9242,0.0000,0.0000,0.0000,0.9808,1.0000,0.9886,0.9933,0.9840,1.0000,1.0000,1.0000,1.0000,1.0000,0.9962,0.1019,0.1356,0.0681,1.0000,0.0000,0.0000,0.0000,1.0000
17:30:41.6267,0.8005,0.8125,0.8511,0.8683,0.8339,0.9055,0.6485,0.6778,0.6192,0.8791,0.8805,0.8947,0.8663,0.9014,0.4538,0.5045,0.4032,0.9242,0.0000,0.0000,0.0000,0.9808,1.0000,0.9886,0.9933,0.9840,1.0000,1.0000,1.0000,1.0000,1.0000,0.9962,0.1019,0.1356,0.0681,1.0000,0.0000,0.0000,0.0000,1.0000
17:30:42.6287,0.8000,0.8125,0.8511,0.8683,0.8339,0.9055,0.6485,0.6778,0.6192,0.8791,0.8805,0.8947,0.8663,0.9008,0.4538,0.5045,0.4032,0.9242,0.0000,0.0000,0.0000,0.9808,1.0000,0.9886,0.9933,0.9840,1.0000,1.0000,1.0000,1.0000,1.0000,0.9962,0.1019,0.1356,0.0681,1.0000,0.0000,0.0000,0.0000,1.0000
17:30:43.6327,0.8001,0.8126,0.8512,0.8684,0.8340,0.9056,0.6476,0.6769,0.6183,0.8792,0.8805,0.8947,0.8663,0.9008,0.4538,0.5045,0.4032,0.9242,0.0000,0.0000,0.0000,0.9808,1.0000,0.9886,0.9933,0.9840,1.0000,1.0000,1.0000,1.0000,1.0000,0.9962,0.1019,0.1356,0.0681,1.0000,0.0000,0.0000,0.0000,1.0000
17:30:44.6321,0.8001,0.8128,0.8512,0.8684,0.8340,0.9056,0.6466,0.6759,0.6174,0.8794,0.8805,0.8947,0.8663,0.9008,0.4538,0.5045,0.4032,0.9242,0.0000,0.0000,0.0000,0.9808,1.0000,0.9886,0.9933,0.9840,1.0000,1.0000,1.0000,1.0000,1.0000,0.9962,0.1019,0.1356,0.0681,1.0000,0.0000,0.0000,0.0000,1.0000
17:30:45.6328,0.8001,0.8128,0.8512,0.8684,0.8340,0.9056,0.6466,0.6759,0.6174,0.8794,0.8805,0.8947,0.8663,0.9009,0.4538,0.5045,0.4032,0.9242,0.0000,0.0000,0.0000,0.9808,1.0000,0.9886,0.9933,0.9840,1.0000,1.0000,1.0000,1.0000,1.0000,0.9962,0.1019,0.1356,0.0681,1.0000,0.0000,0.0000,0.0000,1.0000
17:30:46.6349,0.8004,0.8128,0.8512,0.8684,0.8340,0.9056,0.6457,0.6750,0.6165,0.8794,0.8807,0.8948,0.8665,0.9011,0.4538,0.5045,0.4032,0.9242,0.0000,0.0000,0.0000,0.9808,1.0000,0.9886,0.9933,0.9840,1.0000,1.0000,1.0000,1.0000,1.0000,0.9962,0.1019,0.1356,0.0681,1.0000,0.0000,0.0000,0.0000,1.0000
17:30:47.6383,0.8002,0.8129,0.8512,0.8684,0.8340,0.9056,0.6457,0.6750,0.6165,0.8794,0.8807,0.8948,0.8665,0.9009,0.4538,0.5045,0.4032,0.9243,0.0000,0.0000,0.0000,0.9808,1.0000,0.9886,0.9933,0.9840,1.0000,1.0000,1.0000,1.0000,1.0000,0.9962,0.1019,0.1356,0.0681,1.0000,0.0000,0.0000,0.0000,1.0000
17:30:48.6383,0.8004,0.8129,0.8515,0.8686,0.8343,0.9058,0.6448,0.6741,0.6156,0.8794,0.8807,0.8948,0.8665,0.9009,0.4559,0.5065,0.4054,0.9243,0.0000,0.0000,0.0000,0.9808,1.0000,0.9886,0.9933,0.9840,1.0000,1.0000,1.0000,1.0000,1.0000,0.9962,0.1019,0.1356,0.0681,1.0000,0.0000,0.0000,0.0000,1.0000
17:30:49.6384,0.8004,0.8129,0.8515,0.8686,0.8343,0.9058,0.6448,0.6741,0.6156,0.8794,0.8807,0.8948,0.8665,0.9011,0.4559,0.5065,0.4054,0.9243,0.0000,0.0000,0.0000,0.9808,1.0000,0.9886,0.9933,0.9840,1.0000,1.0000,1.0000,1.0000,1.0000,0.9962,0.1019,0.1356,0.0681,1.0000,0.0000,0.0000,0.0000,1.0000
17:30:50.6394,0.8005,0.8129,0.8515,0.8686,0.8343,0.9058,0.6448,0.6741,0.6156,0.8794,0.8808,0.8949,0.8666,0.9011,0.4559,0.5065,0.4054,0.9243,0.0000,0.0000,0.0000,0.9808,1.0000,0.9886,0.9933,0.9840,1.0000,1.0000,1.0000,1.0000,1.0000,0.9962,0.1019,0.1356,0.0681,1.0000,0.0000,0.0000,0.0000,1.0000
17:30:51.6404,0.8005,0.8129,0.8515,0.8686,0.8343,0.9058,0.6448,0.6741,0.6156,0.8794,0.8808,0.8949,0.8666,0.9011,0.4559,0.5065,0.4054,0.9243,0.0000,0.0000,0.0000,0.9808,1.0000,0.9886,0.9933,0.9840,1.0000,1.0000,1.0000,1.0000,1.0000,0.9962,0.1019,0.1356,0.0681,1.0000,0.0000,0.0000,0.0000,1.0000
17:30:52.6435,0.8000,0.8129,0.8515,0.8686,0.8343,0.9058,0.6448,0.6741,0.6156,0.8794,0.8808,0.8949,0.8666,0.9007,0.4559,0.5065,0.4054,0.9243,0.0000,0.0000,0.0000,0.9808,1.0000,0.9886,0.9933,0.9840,1.0000,1.0000,1.0000,1.0000,1.0000,0.9962,0.1019,0.1356,0.0681,1.0000,0.0000,0.0000,0.0000,1.0000
17:30:53.6462,0.8003,0.8129,0.8515,0.8686,0.8343,0.9058,0.6448,0.6741,0.6156,0.8794,0.8809,0.8951,0.8668,0.9008,0.4559,0.5065,0.4054,0.9243,0.0000,0.0000,0.0000,0.9808,1.0000,0.9887,0.9933,0.9840,1.0000,1.0000,1.0000,1.0000,1.0000,0.9962,0.1019,0.1356,0.0681,1.0000,0.0000,0.0000,0.0000,1.0000
17:30:54.6495,0.8003,0.8129,0.8515,0.8686,0.8343,0.9058,0.6448,0.6741,0.6156,0.8794,0.8809,0.8951,0.8668,0.9008,0.4580,0.5085,0.4075,0.9243,0.0000,0.0000,0.0000,0.9808,1.0000,0.9887,0.9933,0.9840,1.0000,1.0000,1.0000,1.0000,1.0000,0.9962,0.1019,0.1356,0.0681,1.0000,0.0000,0.0000,0.0000,1.0000
17:30:55.6522,0.8003,0.8130,0.8515,0.8686,0.8343,0.9058,0.6448,0.6741,0.6156,0.8795,0.8809,0.8951,0.8668,0.9008,0.4580,0.5085,0.4075,0.9243,0.0000,0.0000,0.0000,0.9808,1.0000,0.9887,0.9933,0.9840,1.0000,1.0000,1.0000,1.0000,1.0000,0.9962,0.1019,0.1356,0.0681,1.0000,0.0000,0.0000,0.0000,1.0000
17:30:56.6522,0.8005,0.8130,0.8519,0.8690,0.8348,0.9060,0.6448,0.6741,0.6156,0.8795,0.8809,0.8951,0.8668,0.9008,0.4580,0.5085,0.4075,0.9243,0.0000,0.0000,0.0000,0.9808,1.0000,0.9887,0.9933,0.9840,1.0000,1.0000,1.0000,1.0000,1.0000,0.9962,0.1019,0.1356,0.0681,1.0000,0.0000,0.0000,0.0000,1.0000
17:30:57.6519,0.8005,0.8130,0.8519,0.8690,0.8348,0.9060,0.6448,0.6741,0.6156,0.8796,0.8809,0.8951,0.8668,0.9008,0.4580,0.5085,0.4075,0.9243,0.0000,0.0000,0.0000,0.9808,1.0000,0.9887,0.9933,0.9840,1.0000,1.0000,1.0000,1.0000,1.0000,0.9962,0.1019,0.1356,0.0681,1.0000,0.0000,0.0000,0.0000,1.0000
17:30:58.6522,0.8005,0.8130,0.8519,0.8690,0.8348,0.9060,0.6448,0.6741,0.6156,0.8796,0.8809,0.8951,0.8668,0.9011,0.4580,0.5085,0.4075,0.9243,0.0000,0.0000,0.0000,0.9808,1.0000,0.9887,0.9933,0.9840,1.0000,1.0000,1.0000,1.0000,1.0000,0.9962,0.1019,0.1356,0.0681,1.0000,0.0000,0.0000,0.0000,1.0000
17:30:59.6531,0.8010,0.8130,0.8519,0.8690,0.8348,0.9060,0.6448,0.6741,0.6156,0.8796,0.8813,0.8954,0.8672,0.9014,0.4580,0.5085,0.4075,0.9243,0.0000,0.0000,0.0000,0.9808,1.0000,0.9887,0.9933,0.9841,1.0000,1.0000,1.0000,1.0000,1.0000,0.9962,0.1019,0.1356,0.0681,1.0000,0.0000,0.0000,0.0000,1.0000
17:31:00.6535,0.8010,0.8132,0.8519,0.8690,0.8348,0.9060,0.6463,0.6755,0.6171,0.8798,0.8813,0.8954,0.8672,0.9014,0.4580,0.5085,0.4075,0.9243,0.0000,0.0000,0.0000,0.9808,1.0000,0.9887,0.9933,0.9841,1.0000,1.0000,1.0000,1.0000,1.0000,0.9962,0.1019,0.1356,0.0681,1.0000,0.0000,0.0000,0.0000,1.0000
17:31:01.6540,0.8010,0.8132,0.8519,0.8690,0.8348,0.9060,0.6463,0.6755,0.6171,0.8798,0.8813,0.8954,0.8672,0.9014,0.4580,0.5085,0.4075,0.9246,0.0000,0.0000,0.0000,0.9808,1.0000,0.9887,0.9933,0.9841,1.0000,1.0000,1.0000,1.0000,1.0000,0.9962,0.1019,0.1356,0.0681,1.0000,0.0000,0.0000,0.0000,1.0000
17:31:02.6540,0.8010,0.8135,0.8519,0.8690,0.8348,0.9060,0.6463,0.6755,0.6171,0.8799,0.8813,0.8954,0.8672,0.9014,0.4580,0.5085,0.4075,0.9246,0.0000,0.0000,0.0000,0.9808,1.0000,0.9887,0.9933,0.9841,1.0000,1.0000,1.0000,1.0000,1.0000,0.9962,0.1019,0.1356,0.0681,1.0000,0.0000,0.0000,0.0000,1.0000
17:31:03.6585,0.8004,0.8135,0.8519,0.8690,0.8348,0.9060,0.6463,0.6755,0.6171,0.8799,0.8813,0.8954,0.8672,0.9007,0.4580,0.5085,0.4075,0.9246,0.0000,0.0000,0.0000,0.9808,1.0000,0.9887,0.9933,0.9841,1.0000,1.0000,1.0000,1.0000,1.0000,0.9962,0.1019,0.1356,0.0681,1.0000,0.0000,0.0000,0.0000,1.0000
17:31:04.6600,0.8005,0.8135,0.8521,0.8692,0.8350,0.9062,0.6468,0.6760,0.6176,0.8799,0.8813,0.8954,0.8672,0.9007,0.4580,0.5085,0.4075,0.9246,0.0000,0.0000,0.0000,0.9808,1.0000,0.9887,0.9933,0.9841,1.0000,1.0000,1.0000,1.0000,1.0000,0.9962,0.1019,0.1356,0.0681,1.0000,0.0000,0.0000,0.0000,1.0000
17:31:05.6614,0.8005,0.8135,0.8521,0.8692,0.8350,0.9062,0.6468,0.6760,0.6176,0.8799,0.8813,0.8954,0.8672,0.9007,0.4580,0.5085,0.4075,0.9246,0.0000,0.0000,0.0000,0.9808,1.0000,0.9887,0.9933,0.9841,1.0000,1.0000,1.0000,1.0000,1.0000,0.9962,0.1019,0.1356,0.0681,1.0000,0.0000,0.0000,0.0000,1.0000
17:31:06.6643,0.8003,0.8136,0.8521,0.8692,0.8350,0.9062,0.6468,0.6760,0.6176,0.8800,0.8813,0.8954,0.8672,0.9004,0.4580,0.5085,0.4075,0.9246,0.0000,0.0000,0.0000,0.9808,1.0000,0.9887,0.9933,0.9841,1.0000,1.0000,1.0000,1.0000,1.0000,0.9962,0.1014,0.1350,0.0678,1.0000,0.0000,0.0000,0.0000,1.0000
17:31:07.6621,0.8003,0.8136,0.8521,0.8692,0.8350,0.9062,0.6468,0.6760,0.6176,0.8800,0.8813,0.8954,0.8672,0.9004,0.4580,0.5085,0.4075,0.9246,0.0000,0.0000,0.0000,0.9808,1.0000,0.9887,0.9933,0.9841,1.0000,1.0000,1.0000,1.0000,1.0000,0.9962,0.1014,0.1350,0.0678,1.0000,0.0000,0.0000,0.0000,1.0000
17:31:08.6621,0.8003,0.8136,0.8521,0.8692,0.8350,0.9062,0.6468,0.6760,0.6176,0.8800,0.8813,0.8954,0.8672,0.9005,0.4563,0.5066,0.4059,0.9246,0.0000,0.0000,0.0000,0.9808,1.0000,0.9887,0.9933,0.9841,1.0000,1.0000,1.0000,1.0000,1.0000,0.9962,0.1014,0.1350,0.0678,1.0000,0.0000,0.0000,0.0000,1.0000
17:31:09.6628,0.8005,0.8136,0.8521,0.8692,0.8350,0.9062,0.6468,0.6760,0.6176,0.8800,0.8814,0.8955,0.8674,0.9007,0.4563,0.5066,0.4059,0.9246,0.0000,0.0000,0.0000,0.9808,1.0000,0.9887,0.9933,0.9841,1.0000,1.0000,1.0000,1.0000,1.0000,0.9962,0.1014,0.1350,0.0678,1.0000,0.0000,0.0000,0.0000,1.0000
17:31:10.6636,0.8006,0.8136,0.8522,0.8693,0.8352,0.9063,0.6468,0.6760,0.6176,0.8800,0.8814,0.8955,0.8674,0.9007,0.4563,0.5066,0.4059,0.9246,0.0000,0.0000,0.0000,0.9808,1.0000,0.9887,0.9933,0.9841,1.0000,1.0000,1.0000,1.0000,1.0000,0.9962,0.1014,0.1350,0.0678,1.0000,0.0000,0.0000,0.0000,1.0000
17:31:11.6655,0.8006,0.8137,0.8522,0.8693,0.8352,0.9063,0.6468,0.6760,0.6176,0.8801,0.8814,0.8955,0.8674,0.9007,0.4563,0.5066,0.4059,0.9246,0.0000,0.0000,0.0000,0.9808,1.0000,0.9887,0.9933,0.9841,1.0000,1.0000,1.0000,1.0000,1.0000,0.9962,0.1014,0.1350,0.0678,1.0000,0.0000,0.0000,0.0000,1.0000
17:31:12.6689,0.8006,0.8137,0.8522,0.8693,0.8352,0.9063,0.6468,0.6760,0.6176,0.8801,0.8814,0.8955,0.8674,0.9007,0.4563,0.5066,0.4059,0.9246,0.0000,0.0000,0.0000,0.9808,1.0000,0.9887,0.9933,0.9841,1.0000,1.0000,1.0000,1.0000,1.0000,0.9962,0.1014,0.1350,0.0678,1.0000,0.0000,0.0000,0.0000,1.0000
17:31:13.6709,0.8006,0.8137,0.8522,0.8693,0.8352,0.9063,0.6468,0.6760,0.6176,0.8801,0.8814,0.8955,0.8674,0.9007,0.4563,0.5066,0.4059,0.9246,0.0000,0.0000,0.0000,0.9808,1.0000,0.9887,0.9933,0.9841,1.0000,1.0000,1.0000,1.0000,1.0000,0.9962,0.1014,0.1350,0.0678,1.0000,0.0000,0.0000,0.0000,1.0000
17:31:14.6737,0.8006,0.8137,0.8522,0.8693,0.8352,0.9063,0.6468,0.6760,0.6176,0.8801,0.8814,0.8955,0.8674,0.9007,0.4563,0.5066,0.4059,0.9246,0.0000,0.0000,0.0000,0.9808,1.0000,0.9887,0.9933,0.9841,1.0000,1.0000,1.0000,1.0000,1.0000,0.9962,0.1014,0.1350,0.0678,1.0000,0.0000,0.0000,0.0000,1.0000
17:31:15.6744,0.8006,0.8137,0.8522,0.8693,0.8352,0.9063,0.6468,0.6760,0.6176,0.8801,0.8814,0.8955,0.8674,0.9007,0.4563,0.5066,0.4059,0.9246,0.0000,0.0000,0.0000,0.9808,1.0000,0.9887,0.9933,0.9841,1.0000,1.0000,1.0000,1.0000,1.0000,0.9962,0.1014,0.1350,0.0678,1.0000,0.0000,0.0000,0.0000,1.0000
17:31:16.6764,0.8006,0.8137,0.8522,0.8693,0.8352,0.9063,0.6468,0.6760,0.6176,0.8801,0.8814,0.8955,0.8674,0.9007,0.4563,0.5066,0.4059,0.9248,0.0000,0.0000,0.0000,0.9808,1.0000,0.9887,0.9933,0.9841,1.0000,1.0000,1.0000,1.0000,1.0000,0.9962,0.1014,0.1350,0.0678,1.0000,0.0000,0.0000,0.0000,1.0000
17:31:17.6780,0.8002,0.8139,0.8522,0.8693,0.8352,0.9063,0.6468,0.6760,0.6176,0.8801,0.8814,0.8955,0.8674,0.9003,0.4563,0.5066,0.4059,0.9248,0.0000,0.0000,0.0000,0.9808,1.0000,0.9887,0.9933,0.9841,1.0000,1.0000,1.0000,1.0000,1.0000,0.9962,0.1014,0.1350,0.0678,1.0000,0.0000,0.0000,0.0000,1.0000
17:31:18.6792,0.8003,0.8139,0.8522,0.8693,0.8352,0.9063,0.6468,0.6760,0.6176,0.8801,0.8815,0.8956,0.8674,0.9004,0.4563,0.5066,0.4059,0.9248,0.0000,0.0000,0.0000,0.9808,1.0000,0.9887,0.9933,0.9841,1.0000,1.0000,1.0000,1.0000,1.0000,0.9962,0.1014,0.1350,0.0678,1.0000,0.0000,0.0000,0.0000,1.0000
17:31:19.6798,0.8003,0.8139,0.8522,0.8693,0.8352,0.9063,0.6468,0.6760,0.6176,0.8801,0.8815,0.8956,0.8674,0.9004,0.4563,0.5066,0.4059,0.9248,0.0000,0.0000,0.0000,0.9808,1.0000,0.9887,0.9933,0.9841,1.0000,1.0000,1.0000,1.0000,1.0000,0.9962,0.1014,0.1350,0.0678,1.0000,0.0000,0.0000,0.0000,1.0000
17:31:20.6793,0.8001,0.8139,0.8522,0.8693,0.8352,0.9063,0.6468,0.6760,0.6176,0.8801,0.8815,0.8956,0.8674,0.9001,0.4563,0.5066,0.4059,0.9249,0.0000,0.0000,0.0000,0.9808,1.0000,0.9887,0.9933,0.9841,1.0000,1.0000,1.0000,1.0000,1.0000,0.9962,0.1014,0.1350,0.0678,1.0000,0.0000,0.0000,0.0000,1.0000
17:31:21.6797,0.8001,0.8140,0.8522,0.8693,0.8352,0.9063,0.6468,0.6760,0.6176,0.8801,0.8815,0.8956,0.8674,0.9003,0.4545,0.5048,0.4043,0.9249,0.0000,0.0000,0.0000,0.9808,1.0000,0.9887,0.9933,0.9841,1.0000,1.0000,1.0000,1.0000,1.0000,0.9962,0.1014,0.1350,0.0678,1.0000,0.0000,0.0000,0.0000,1.0000
17:31:22.6799,0.8002,0.8140,0.8515,0.8686,0.8344,0.9063,0.6468,0.6760,0.6176,0.8801,0.8816,0.8957,0.8675,0.9003,0.4545,0.5048,0.4043,0.9249,0.0000,0.0000,0.0000,0.9808,1.0000,0.9887,0.9933,0.9841,1.0000,1.0000,1.0000,1.0000,1.0000,0.9962,0.1014,0.1350,0.0678,1.0000,0.0000,0.0000,0.0000,1.0000
17:31:23.6808,0.7995,0.8141,0.8508,0.8679,0.8337,0.9055,0.6468,0.6760,0.6176,0.8801,0.8816,0.8957,0.8675,0.9003,0.4528,0.5030,0.4027,0.9250,0.0000,0.0000,0.0000,0.9808,1.0000,0.9887,0.9933,0.9841,1.0000,1.0000,1.0000,1.0000,1.0000,0.9962,0.1014,0.1350,0.0678,1.0000,0.0000,0.0000,0.0000,1.0000
17:31:24.6821,0.7988,0.8141,0.8500,0.8672,0.8329,0.9047,0.6468,0.6760,0.6176,0.8801,0.8816,0.8957,0.8675,0.9003,0.4528,0.5030,0.4027,0.9250,0.0000,0.0000,0.0000,0.9808,1.0000,0.9887,0.9933,0.9841,1.0000,1.0000,1.0000,1.0000,1.0000,0.9962,0.1014,0.1350,0.0678,1.0000,0.0000,0.0000,0.0000,1.0000
17:31:25.6819,0.7979,0.8141,0.8493,0.8665,0.8321,0.9039,0.6468,0.6760,0.6176,0.8801,0.8816,0.8957,0.8675,0.9000,0.4528,0.5030,0.4027,0.9250,0.0000,0.0000,0.0000,0.9808,1.0000,0.9887,0.9933,0.9841,1.0000,1.0000,1.0000,1.0000,1.0000,0.9962,0.1014,0.1350,0.0678,1.0000,0.0000,0.0000,0.0000,1.0000
17:31:26.6839,0.7972,0.8141,0.8486,0.8658,0.8314,0.9032,0.6468,0.6760,0.6176,0.8801,0.8816,0.8957,0.8675,0.9000,0.4528,0.5030,0.4027,0.9250,0.0000,0.0000,0.0000,0.9808,1.0000,0.9887,0.9933,0.9841,1.0000,1.0000,1.0000,1.0000,1.0000,0.9962,0.1014,0.1350,0.0678,1.0000,0.0000,0.0000,0.0000,1.0000
17:31:27.6843,0.7977,0.8142,0.8492,0.8664,0.8321,0.9037,0.6468,0.6760,0.6176,0.8802,0.8816,0.8957,0.8675,0.9000,0.4528,0.5030,0.4027,0.9250,0.0000,0.0000,0.0000,0.9808,1.0000,0.9887,0.9933,0.9841,1.0000,1.0000,1.0000,1.0000,1.0000,0.9962,0.1014,0.1350,0.0678,1.0000,0.0000,0.0000,0.0000,1.0000
17:31:28.6861,0.7977,0.8142,0.8492,0.8664,0.8321,0.9037,0.6468,0.6760,0.6176,0.8802,0.8816,0.8957,0.8675,0.9000,0.4528,0.5030,0.4027,0.9250,0.0000,0.0000,0.0000,0.9808,1.0000,0.9887,0.9933,0.9841,1.0000,1.0000,1.0000,1.0000,1.0000,0.9962,0.1014,0.1350,0.0678,1.0000,0.0000,0.0000,0.0000,1.0000
17:31:29.6879,0.7977,0.8142,0.8492,0.8664,0.8321,0.9037,0.6468,0.6760,0.6176,0.8802,0.8816,0.8957,0.8675,0.9000,0.4528,0.5030,0.4027,0.9250,0.0000,0.0000,0.0000,0.9808,1.0000,0.9887,0.9933,0.9841,1.0000,1.0000,1.0000,1.0000,1.0000,0.9962,0.1014,0.1350,0.0678,1.0000,0.0000,0.0000,0.0000,1.0000
17:31:30.6911,0.7977,0.8142,0.8492,0.8664,0.8321,0.9037,0.6468,0.6760,0.6176,0.8802,0.8816,0.8957,0.8675,0.9000,0.4528,0.5030,0.4027,0.9250,0.0000,0.0000,0.0000,0.9808,1.0000,0.9887,0.9933,0.9841,1.0000,1.0000,1.0000,1.0000,1.0000,0.9962,0.1014,0.1350,0.0678,1.0000,0.0000,0.0000,0.0000,1.0000
17:31:31.6917,0.7978,0.8142,0.8495,0.8666,0.8324,0.9038,0.6468,0.6760,0.6176,0.8802,0.8816,0.8957,0.8675,0.9000,0.4528,0.5030,0.4027,0.9250,0.0000,0.0000,0.0000,0.9808,1.0000,0.9887,0.9933,0.9841,1.0000,1.0000,1.0000,1.0000,1.0000,0.9962,0.1014,0.1350,0.0678,1.0000,0.0000,0.0000,0.0000,1.0000
17:31:32.6919,0.7976,0.8142,0.8495,0.8666,0.8324,0.9038,0.6468,0.6760,0.6176,0.8802,0.8816,0.8957,0.8675,0.8997,0.4528,0.5030,0.4027,0.9251,0.0000,0.0000,0.0000,0.9808,1.0000,0.9887,0.9933,0.9841,1.0000,1.0000,1.0000,1.0000,1.0000,0.9962,0.1014,0.1350,0.0678,1.0000,0.0000,0.0000,0.0000,1.0000
17:31:33.6919,0.7976,0.8143,0.8495,0.8666,0.8324,0.9038,0.6468,0.6760,0.6176,0.8802,0.8816,0.8957,0.8675,0.8997,0.4528,0.5030,0.4027,0.9251,0.0000,0.0000,0.0000,0.9808,1.0000,0.9887,0.9933,0.9841,1.0000,1.0000,1.0000,1.0000,1.0000,0.9962,0.1014,0.1350,0.0678,1.0000,0.0000,0.0000,0.0000,1.0000
17:31:34.6954,0.7976,0.8138,0.8495,0.8666,0.8324,0.9038,0.6459,0.6751,0.6168,0.8797,0.8816,0.8957,0.8675,0.9000,0.4528,0.5030,0.4027,0.9251,0.0000,0.0000,0.0000,0.9808,1.0000,0.9887,0.9933,0.9841,1.0000,1.0000,1.0000,1.0000,1.0000,0.9962,0.1014,0.1350,0.0678,1.0000,0.0000,0.0000,0.0000,1.0000
17:31:35.6978,0.7980,0.8132,0.8495,0.8666,0.8324,0.9038,0.6450,0.6742,0.6159,0.8790,0.8819,0.8960,0.8679,0.9003,0.4528,0.5030,0.4027,0.9252,0.0000,0.0000,0.0000,0.9808,1.0000,0.9888,0.9933,0.9842,1.0000,1.0000,1.0000,1.0000,1.0000,0.9962,0.1014,0.1350,0.0678,1.0000,0.0000,0.0000,0.0000,1.0000
17:31:36.7003,0.7977,0.8134,0.8495,0.8666,0.8324,0.9038,0.6450,0.6742,0.6159,0.8792,0.8819,0.8960,0.8679,0.8999,0.4528,0.5030,0.4027,0.9252,0.0000,0.0000,0.0000,0.9808,1.0000,0.9888,0.9933,0.9842,1.0000,1.0000,1.0000,1.0000,1.0000,0.9962,0.1014,0.1350,0.0678,1.0000,0.0000,0.0000,0.0000,1.0000
17:31:37.7006,0.7977,0.8134,0.8495,0.8666,0.8324,0.9038,0.6441,0.6733,0.6150,0.8792,0.8819,0.8960,0.8679,0.8999,0.4528,0.5030,0.4027,0.9252,0.0000,0.0000,0.0000,0.9808,1.0000,0.9888,0.9933,0.9842,1.0000,1.0000,1.0000,1.0000,1.0000,0.9962,0.1014,0.1350,0.0678,1.0000,0.0000,0.0000,0.0000,1.0000
17:31:38.7011,0.7977,0.8134,0.8495,0.8666,0.8324,0.9038,0.6433,0.6724,0.6141,0.8792,0.8819,0.8960,0.8679,0.8999,0.4528,0.5030,0.4027,0.9252,0.0000,0.0000,0.0000,0.9808,1.0000,0.9888,0.9933,0.9842,1.0000,1.0000,1.0000,1.0000,1.0000,0.9962,0.1014,0.1350,0.0678,1.0000,0.0000,0.0000,0.0000,1.0000
17:31:39.7014,0.7978,0.8134,0.8495,0.8666,0.8324,0.9038,0.6433,0.6724,0.6141,0.8792,0.8820,0.8960,0.8680,0.9000,0.4528,0.5030,0.4027,0.9252,0.0000,0.0000,0.0000,0.9808,1.0000,0.9888,0.9933,0.9842,1.0000,1.0000,1.0000,1.0000,1.0000,0.9962,0.1014,0.1350,0.0678,1.0000,0.0000,0.0000,0.0000,1.0000
17:31:40.7029,0.7978,0.8134,0.8495,0.8666,0.8324,0.9038,0.6433,0.6724,0.6141,0.8792,0.8820,0.8960,0.8680,0.9000,0.4528,0.5030,0.4027,0.9252,0.0000,0.0000,0.0000,0.9808,1.0000,0.9888,0.9933,0.9842,1.0000,1.0000,1.0000,1.0000,1.0000,0.9962,0.1009,0.1344,0.0675,1.0000,0.0000,0.0000,0.0000,1.0000
17:31:41.7026,0.7978,0.8134,0.8495,0.8666,0.8324,0.9038,0.6433,0.6724,0.6141,0.8792,0.8820,0.8960,0.8680,0.9000,0.4528,0.5030,0.4027,0.9252,0.0000,0.0000,0.0000,0.9808,1.0000,0.9888,0.9933,0.9842,1.0000,1.0000,1.0000,1.0000,1.0000,0.9962,0.1009,0.1344,0.0675,1.0000,0.0000,0.0000,0.0000,1.0000
17:31:42.7056,0.7978,0.8137,0.8488,0.8659,0.8316,0.9038,0.6433,0.6724,0.6141,0.8795,0.8820,0.8960,0.8680,0.9000,0.4528,0.5030,0.4027,0.9252,0.0000,0.0000,0.0000,0.9808,1.0000,0.9888,0.9933,0.9842,1.0000,1.0000,1.0000,1.0000,1.0000,0.9962,0.1009,0.1344,0.0675,1.0000,0.0000,0.0000,0.0000,1.0000
